date,household_id,household_size,water_liters,day,month,day_of_week,is_weekend
2023-05-17,H007,2,178.21,17,5,2,0
2023-05-18,H007,2,222.06,18,5,3,0
2023-05-19,H007,2,203.35,19,5,4,0
2023-05-20,H007,2,202.3,20,5,5,1
2023-05-21,H007,2,230.33,21,5,6,1
2023-05-22,H007,2,200.81,22,5,0,0
2023-05-23,H007,2,211.03,23,5,1,0
2023-05-24,H007,2,215.83,24,5,2,0
2023-05-25,H007,2,185.45,25,5,3,0
2023-05-26,H007,2,215.12,26,5,4,0
2023-05-27,H007,2,222.88,27,5,5,1
2023-05-28,H007,2,238.6,28,5,6,1
2023-05-29,H007,2,199.29,29,5,0,0
2023-05-30,H007,2,195.71,30,5,1,0
2023-05-31,H007,2,201.27,31,5,2,0
2023-06-01,H007,2,201.76,1,6,3,0
2023-06-02,H007,2,192.17,2,6,4,0
2023-06-03,H007,2,213.71,3,6,5,1
2023-06-04,H007,2,204.48,4,6,6,1
2023-06-05,H007,2,193.63,5,6,0,0
2023-06-06,H007,2,206.53,6,6,1,0
2023-06-07,H007,2,196.34,7,6,2,0
2023-06-08,H007,2,209.66,8,6,3,0
2023-06-09,H007,2,194.88,9,6,4,0
2023-06-10,H007,2,199.15,10,6,5,1
2023-06-11,H007,2,223.0,11,6,6,1
2023-06-12,H007,2,187.68,12,6,0,0
2023-06-13,H007,2,192.51,13,6,1,0
2023-06-14,H007,2,209.71,14,6,2,0
2023-06-15,H007,2,180.47,15,6,3,0
2023-06-16,H007,2,195.92,16,6,4,0
2023-06-17,H007,2,212.34,17,6,5,1
2023-06-18,H007,2,220.73,18,6,6,1
2023-06-19,H007,2,202.81,19,6,0,0
2023-06-20,H007,2,195.25,20,6,1,0
2023-06-21,H007,2,187.29,21,6,2,0
2023-06-22,H007,2,196.82,22,6,3,0
2023-06-23,H007,2,206.7,23,6,4,0
2023-06-24,H007,2,208.89,24,6,5,1
2023-06-25,H007,2,205.49,25,6,6,1
2023-06-26,H007,2,193.91,26,6,0,0
2023-06-27,H007,2,189.24,27,6,1,0
2023-06-28,H007,2,172.24,28,6,2,0
2023-06-29,H007,2,190.69,29,6,3,0
2023-06-30,H007,2,171.18,30,6,4,0
2023-07-01,H007,2,210.04,1,7,5,1
2023-07-02,H007,2,195.46,2,7,6,1
2023-07-03,H007,2,186.35,3,7,0,0
2023-07-04,H007,2,190.12,4,7,1,0
2023-07-05,H007,2,214.4,5,7,2,0
2023-07-06,H007,2,193.39,6,7,3,0
2023-07-07,H007,2,200.38,7,7,4,0
2023-07-08,H007,2,224.34,8,7,5,1
2023-07-09,H007,2,207.23,9,7,6,1
2023-07-10,H007,2,186.01,10,7,0,0
2023-07-11,H007,2,169.3,11,7,1,0
2023-07-12,H007,2,180.23,12,7,2,0
2023-07-13,H007,2,172.49,13,7,3,0
2023-07-14,H007,2,175.88,14,7,4,0
2023-07-15,H007,2,220.7,15,7,5,1
2023-07-16,H007,2,199.12,16,7,6,1
2023-07-17,H007,2,168.79,17,7,0,0
2023-07-18,H007,2,195.34,18,7,1,0
2023-07-19,H007,2,189.85,19,7,2,0
2023-07-20,H007,2,190.03,20,7,3,0
2023-07-21,H007,2,153.41,21,7,4,0
2023-07-22,H007,2,218.12,22,7,5,1
2023-07-23,H007,2,187.54,23,7,6,1
2023-07-24,H007,2,185.48,24,7,0,0
2023-07-25,H007,2,205.99,25,7,1,0
2023-07-26,H007,2,201.13,26,7,2,0
2023-07-27,H007,2,163.1,27,7,3,0
2023-07-28,H007,2,157.06,28,7,4,0
2023-07-29,H007,2,208.53,29,7,5,1
2023-07-30,H007,2,192.61,30,7,6,1
2023-07-31,H007,2,167.12,31,7,0,0
2023-08-01,H007,2,180.17,1,8,1,0
2023-08-02,H007,2,170.35,2,8,2,0
2023-08-03,H007,2,180.31,3,8,3,0
2023-08-04,H007,2,172.29,4,8,4,0
2023-08-05,H007,2,196.87,5,8,5,1
2023-08-06,H007,2,177.03,6,8,6,1
2023-08-07,H007,2,187.4,7,8,0,0
2023-08-08,H007,2,178.3,8,8,1,0
2023-08-09,H007,2,177.3,9,8,2,0
2023-08-10,H007,2,155.76,10,8,3,0
2023-08-11,H007,2,189.2,11,8,4,0
2023-08-12,H007,2,185.12,12,8,5,1
2023-08-13,H007,2,193.63,13,8,6,1
2023-08-14,H007,2,163.86,14,8,0,0
2023-08-15,H007,2,170.51,15,8,1,0
2023-08-16,H007,2,170.61,16,8,2,0
2023-08-17,H007,2,132.87,17,8,3,0
2023-08-18,H007,2,173.37,18,8,4,0
2023-08-19,H007,2,206.24,19,8,5,1
2023-08-20,H007,2,188.79,20,8,6,1
2023-08-21,H007,2,153.93,21,8,0,0
2023-08-22,H007,2,172.92,22,8,1,0
2023-08-23,H007,2,177.53,23,8,2,0
2023-08-24,H007,2,170.68,24,8,3,0
2023-08-25,H007,2,163.35,25,8,4,0
2023-08-26,H007,2,177.45,26,8,5,1
2023-08-27,H007,2,177.1,27,8,6,1
2023-08-28,H007,2,171.8,28,8,0,0
2023-08-29,H007,2,146.28,29,8,1,0
2023-08-30,H007,2,158.45,30,8,2,0
2023-08-31,H007,2,181.82,31,8,3,0
2023-09-01,H007,2,182.04,1,9,4,0
2023-09-02,H007,2,160.68,2,9,5,1
2023-09-03,H007,2,164.6,3,9,6,1
2023-09-04,H007,2,158.51,4,9,0,0
2023-09-05,H007,2,172.26,5,9,1,0
2023-09-06,H007,2,139.42,6,9,2,0
2023-09-07,H007,2,160.5,7,9,3,0
2023-09-08,H007,2,155.28,8,9,4,0
2023-09-09,H007,2,192.78,9,9,5,1
2023-09-10,H007,2,156.56,10,9,6,1
2023-09-11,H007,2,161.57,11,9,0,0
2023-09-12,H007,2,155.58,12,9,1,0
2023-09-13,H007,2,177.79,13,9,2,0
2023-09-14,H007,2,167.19,14,9,3,0
2023-09-15,H007,2,152.85,15,9,4,0
2023-09-16,H007,2,185.98,16,9,5,1
2023-09-17,H007,2,170.94,17,9,6,1
2023-09-18,H007,2,171.53,18,9,0,0
2023-09-19,H007,2,156.59,19,9,1,0
2023-09-20,H007,2,172.0,20,9,2,0
2023-09-21,H007,2,164.49,21,9,3,0
2023-09-22,H007,2,198.31,22,9,4,0
2023-09-23,H007,2,174.39,23,9,5,1
2023-09-24,H007,2,179.56,24,9,6,1
2023-09-25,H007,2,153.25,25,9,0,0
2023-09-26,H007,2,159.0,26,9,1,0
2023-09-27,H007,2,126.51,27,9,2,0
2023-09-28,H007,2,164.49,28,9,3,0
2023-09-29,H007,2,175.0,29,9,4,0
2023-09-30,H007,2,179.52,30,9,5,1
2023-10-01,H007,2,136.2,1,10,6,1
2023-10-02,H007,2,128.53,2,10,0,0
2023-10-03,H007,2,109.0,3,10,1,0
2023-10-04,H007,2,149.93,4,10,2,0
2023-10-05,H007,2,126.13,5,10,3,0
2023-10-06,H007,2,137.9,6,10,4,0
2023-10-07,H007,2,150.27,7,10,5,1
2023-10-08,H007,2,170.02,8,10,6,1
2023-10-09,H007,2,139.41,9,10,0,0
2023-10-10,H007,2,148.16,10,10,1,0
2023-10-11,H007,2,145.08,11,10,2,0
2023-10-12,H007,2,154.91,12,10,3,0
2023-10-13,H007,2,135.81,13,10,4,0
2023-10-14,H007,2,175.09,14,10,5,1
2023-10-15,H007,2,128.93,15,10,6,1
2023-10-16,H007,2,149.26,16,10,0,0
2023-10-17,H007,2,128.69,17,10,1,0
2023-10-18,H007,2,133.29,18,10,2,0
2023-10-19,H007,2,146.16,19,10,3,0
2023-10-20,H007,2,146.2,20,10,4,0
2023-10-21,H007,2,160.84,21,10,5,1
2023-10-22,H007,2,137.09,22,10,6,1
2023-10-23,H007,2,157.28,23,10,0,0
2023-10-24,H007,2,129.25,24,10,1,0
2023-10-25,H007,2,131.01,25,10,2,0
2023-10-26,H007,2,148.05,26,10,3,0
2023-10-27,H007,2,137.13,27,10,4,0
2023-10-28,H007,2,158.53,28,10,5,1
2023-10-29,H007,2,129.16,29,10,6,1
2023-10-30,H007,2,144.55,30,10,0,0
2023-10-31,H007,2,143.96,31,10,1,0
2023-11-01,H007,2,135.44,1,11,2,0
2023-11-02,H007,2,116.88,2,11,3,0
2023-11-03,H007,2,139.44,3,11,4,0
2023-11-04,H007,2,156.0,4,11,5,1
2023-11-05,H007,2,152.3,5,11,6,1
2023-11-06,H007,2,120.66,6,11,0,0
2023-11-07,H007,2,162.08,7,11,1,0
2023-11-08,H007,2,135.53,8,11,2,0
2023-11-09,H007,2,140.78,9,11,3,0
2023-11-10,H007,2,114.8,10,11,4,0
2023-11-11,H007,2,177.52,11,11,5,1
2023-11-12,H007,2,153.08,12,11,6,1
2023-11-13,H007,2,145.71,13,11,0,0
2023-11-14,H007,2,158.27,14,11,1,0
2023-11-15,H007,2,136.99,15,11,2,0
2023-11-16,H007,2,156.96,16,11,3,0
2023-11-17,H007,2,120.96,17,11,4,0
2023-11-18,H007,2,167.22,18,11,5,1
2023-11-19,H007,2,179.81,19,11,6,1
2023-11-20,H007,2,139.66,20,11,0,0
2023-11-21,H007,2,160.37,21,11,1,0
2023-11-22,H007,2,169.28,22,11,2,0
2023-11-23,H007,2,144.54,23,11,3,0
2023-11-24,H007,2,143.88,24,11,4,0
2023-11-25,H007,2,152.31,25,11,5,1
2023-11-26,H007,2,157.35,26,11,6,1
2023-11-27,H007,2,139.16,27,11,0,0
2023-11-28,H007,2,138.51,28,11,1,0
2023-11-29,H007,2,164.04,29,11,2,0
2023-11-30,H007,2,140.53,30,11,3,0
2023-12-01,H007,2,153.47,1,12,4,0
2023-12-02,H007,2,166.26,2,12,5,1
2023-12-03,H007,2,184.18,3,12,6,1
2023-12-04,H007,2,145.43,4,12,0,0
2023-12-05,H007,2,156.41,5,12,1,0
2023-12-06,H007,2,161.71,6,12,2,0
2023-12-07,H007,2,170.47,7,12,3,0
2023-12-08,H007,2,146.76,8,12,4,0
2023-12-09,H007,2,161.28,9,12,5,1
2023-12-10,H007,2,156.38,10,12,6,1
2023-12-11,H007,2,180.97,11,12,0,0
2023-12-12,H007,2,171.14,12,12,1,0
2023-12-13,H007,2,154.42,13,12,2,0
2023-12-14,H007,2,178.5,14,12,3,0
2023-12-15,H007,2,154.5,15,12,4,0
2023-12-16,H007,2,180.42,16,12,5,1
2023-12-17,H007,2,172.3,17,12,6,1
2023-12-18,H007,2,161.7,18,12,0,0
2023-12-19,H007,2,160.83,19,12,1,0
2023-12-20,H007,2,152.64,20,12,2,0
2023-12-21,H007,2,171.26,21,12,3,0
2023-12-22,H007,2,167.15,22,12,4,0
2023-12-23,H007,2,187.2,23,12,5,1
2023-12-24,H007,2,179.16,24,12,6,1
2023-12-25,H007,2,148.91,25,12,0,0
2023-12-26,H007,2,180.72,26,12,1,0
2023-12-27,H007,2,157.47,27,12,2,0
2023-12-28,H007,2,165.4,28,12,3,0
2023-12-29,H007,2,169.08,29,12,4,0
2023-12-30,H007,2,182.34,30,12,5,1
2023-12-31,H007,2,189.49,31,12,6,1
2023-01-01,H008,5,409.07,1,1,6,1
2023-01-02,H008,5,360.58,2,1,0,0
2023-01-03,H008,5,376.95,3,1,1,0
2023-01-04,H008,5,376.47,4,1,2,0
2023-01-05,H008,5,356.85,5,1,3,0
2023-01-06,H008,5,349.57,6,1,4,0
2023-01-07,H008,5,400.66,7,1,5,1
2023-01-08,H008,5,394.64,8,1,6,1
2023-01-09,H008,5,367.76,9,1,0,0
2023-01-10,H008,5,384.41,10,1,1,0
2023-01-11,H008,5,365.1,11,1,2,0
2023-01-12,H008,5,371.11,12,1,3,0
2023-01-13,H008,5,373.34,13,1,4,0
2023-01-14,H008,5,421.21,14,1,5,1
2023-01-15,H008,5,385.19,15,1,6,1
2023-01-16,H008,5,368.41,16,1,0,0
2023-01-17,H008,5,379.23,17,1,1,0
2023-01-18,H008,5,392.1,18,1,2,0
2023-01-19,H008,5,372.79,19,1,3,0
2023-01-20,H008,5,357.17,20,1,4,0
2023-01-21,H008,5,426.17,21,1,5,1
2023-01-22,H008,5,412.19,22,1,6,1
2023-01-23,H008,5,368.34,23,1,0,0
2023-01-24,H008,5,376.09,24,1,1,0
2023-01-25,H008,5,382.33,25,1,2,0
2023-01-26,H008,5,378.23,26,1,3,0
2023-01-27,H008,5,359.96,27,1,4,0
2023-01-28,H008,5,436.87,28,1,5,1
2023-01-29,H008,5,442.42,29,1,6,1
2023-01-30,H008,5,397.02,30,1,0,0
2023-01-31,H008,5,376.46,31,1,1,0
2023-02-01,H008,5,388.59,1,2,2,0
2023-02-02,H008,5,391.82,2,2,3,0
2023-02-03,H008,5,399.96,3,2,4,0
2023-02-04,H008,5,441.03,4,2,5,1
2023-02-05,H008,5,425.15,5,2,6,1
2023-02-06,H008,5,396.34,6,2,0,0
2023-02-07,H008,5,401.68,7,2,1,0
2023-02-08,H008,5,414.49,8,2,2,0
2023-02-09,H008,5,406.29,9,2,3,0
2023-02-10,H008,5,408.11,10,2,4,0
2023-02-11,H008,5,440.38,11,2,5,1
2023-02-12,H008,5,457.16,12,2,6,1
2023-02-13,H008,5,405.9,13,2,0,0
2023-02-14,H008,5,391.4,14,2,1,0
2023-02-15,H008,5,419.32,15,2,2,0
2023-02-16,H008,5,411.58,16,2,3,0
2023-02-17,H008,5,398.61,17,2,4,0
2023-02-18,H008,5,439.34,18,2,5,1
2023-02-19,H008,5,449.41,19,2,6,1
2023-02-20,H008,5,411.56,20,2,0,0
2023-02-21,H008,5,409.03,21,2,1,0
2023-02-22,H008,5,411.05,22,2,2,0
2023-02-23,H008,5,428.34,23,2,3,0
2023-02-24,H008,5,421.42,24,2,4,0
2023-02-25,H008,5,452.37,25,2,5,1
2023-02-26,H008,5,462.03,26,2,6,1
2023-02-27,H008,5,397.95,27,2,0,0
2023-02-28,H008,5,415.67,28,2,1,0
2023-03-01,H008,5,433.15,1,3,2,0
2023-03-02,H008,5,409.35,2,3,3,0
2023-03-03,H008,5,402.31,3,3,4,0
2023-03-04,H008,5,446.46,4,3,5,1
2023-03-05,H008,5,441.74,5,3,6,1
2023-03-06,H008,5,404.51,6,3,0,0
2023-03-07,H008,5,409.93,7,3,1,0
2023-03-08,H008,5,397.95,8,3,2,0
2023-03-09,H008,5,415.42,9,3,3,0
2023-03-10,H008,5,426.46,10,3,4,0
2023-03-11,H008,5,446.72,11,3,5,1
2023-03-12,H008,5,476.25,12,3,6,1
2023-03-13,H008,5,422.86,13,3,0,0
2023-03-14,H008,5,429.43,14,3,1,0
2023-03-15,H008,5,409.49,15,3,2,0
2023-03-16,H008,5,427.93,16,3,3,0
2023-03-17,H008,5,404.85,17,3,4,0
2023-03-18,H008,5,470.73,18,3,5,1
2023-03-19,H008,5,462.38,19,3,6,1
2023-03-20,H008,5,425.33,20,3,0,0
2023-03-21,H008,5,404.8,21,3,1,0
2023-03-22,H008,5,408.36,22,3,2,0
2023-03-23,H008,5,426.44,23,3,3,0
2023-03-24,H008,5,408.05,24,3,4,0
2023-03-25,H008,5,467.09,25,3,5,1
2023-03-26,H008,5,445.26,26,3,6,1
2023-03-27,H008,5,429.97,27,3,0,0
2023-03-28,H008,5,405.09,28,3,1,0
2023-03-29,H008,5,426.58,29,3,2,0
2023-03-30,H008,5,427.51,30,3,3,0
2023-03-31,H008,5,411.67,31,3,4,0
2023-04-01,H008,5,469.03,1,4,5,1
2023-04-02,H008,5,465.17,2,4,6,1
2023-04-03,H008,5,413.55,3,4,0,0
2023-04-04,H008,5,407.87,4,4,1,0
2023-04-05,H008,5,396.37,5,4,2,0
2023-04-06,H008,5,424.04,6,4,3,0
2023-04-07,H008,5,400.97,7,4,4,0
2023-04-08,H008,5,462.74,8,4,5,1
2023-04-09,H008,5,458.29,9,4,6,1
2023-04-10,H008,5,427.51,10,4,0,0
2023-04-11,H008,5,415.56,11,4,1,0
2023-04-12,H008,5,415.05,12,4,2,0
2023-04-13,H008,5,427.59,13,4,3,0
2023-04-14,H008,5,422.6,14,4,4,0
2023-04-15,H008,5,463.98,15,4,5,1
2023-04-16,H008,5,465.53,16,4,6,1
2023-04-17,H008,5,399.39,17,4,0,0
2023-04-18,H008,5,426.61,18,4,1,0
2023-04-19,H008,5,424.57,19,4,2,0
2023-04-20,H008,5,404.7,20,4,3,0
2023-04-21,H008,5,413.63,21,4,4,0
2023-04-22,H008,5,457.35,22,4,5,1
2023-04-23,H008,5,455.79,23,4,6,1
2023-04-24,H008,5,419.44,24,4,0,0
2023-04-25,H008,5,432.2,25,4,1,0
2023-04-26,H008,5,427.58,26,4,2,0
2023-04-27,H008,5,398.41,27,4,3,0
2023-04-28,H008,5,421.16,28,4,4,0
2023-04-29,H008,5,470.5,29,4,5,1
2023-04-30,H008,5,458.65,30,4,6,1
2023-05-01,H008,5,487.16,1,5,0,0
2023-05-02,H008,5,497.61,2,5,1,0
2023-05-03,H008,5,485.13,3,5,2,0
2023-05-04,H008,5,475.2,4,5,3,0
2023-05-05,H008,5,484.1,5,5,4,0
2023-05-06,H008,5,519.71,6,5,5,1
2023-05-07,H008,5,517.51,7,5,6,1
2023-05-08,H008,5,465.28,8,5,0,0
2023-05-09,H008,5,487.53,9,5,1,0
2023-05-10,H008,5,458.21,10,5,2,0
2023-05-11,H008,5,485.67,11,5,3,0
2023-05-12,H008,5,472.51,12,5,4,0
2023-05-13,H008,5,495.51,13,5,5,1
2023-05-14,H008,5,515.83,14,5,6,1
2023-05-15,H008,5,438.9,15,5,0,0
2023-05-16,H008,5,470.78,16,5,1,0
2023-05-17,H008,5,473.05,17,5,2,0
2023-05-18,H008,5,454.46,18,5,3,0
2023-05-19,H008,5,462.17,19,5,4,0
2023-05-20,H008,5,529.23,20,5,5,1
2023-05-21,H008,5,498.71,21,5,6,1
2023-05-22,H008,5,445.27,22,5,0,0
2023-05-23,H008,5,474.82,23,5,1,0
2023-05-24,H008,5,479.65,24,5,2,0
2023-05-25,H008,5,455.19,25,5,3,0
2023-05-26,H008,5,466.31,26,5,4,0
2023-05-27,H008,5,514.61,27,5,5,1
2023-05-28,H008,5,488.51,28,5,6,1
2023-05-29,H008,5,445.37,29,5,0,0
2023-05-30,H008,5,464.95,30,5,1,0
2023-05-31,H008,5,469.37,31,5,2,0
2023-06-01,H008,5,454.86,1,6,3,0
2023-06-02,H008,5,436.5,2,6,4,0
2023-06-03,H008,5,514.45,3,6,5,1
2023-06-04,H008,5,483.06,4,6,6,1
2023-06-05,H008,5,439.83,5,6,0,0
2023-06-06,H008,5,446.88,6,6,1,0
2023-06-07,H008,5,460.32,7,6,2,0
2023-06-08,H008,5,450.82,8,6,3,0
2023-06-09,H008,5,444.43,9,6,4,0
2023-06-10,H008,5,487.73,10,6,5,1
2023-06-11,H008,5,481.45,11,6,6,1
2023-06-12,H008,5,442.77,12,6,0,0
2023-06-13,H008,5,404.57,13,6,1,0
2023-06-14,H008,5,430.22,14,6,2,0
2023-06-15,H008,5,435.52,15,6,3,0
2023-06-16,H008,5,417.65,16,6,4,0
2023-06-17,H008,5,477.97,17,6,5,1
2023-06-18,H008,5,469.59,18,6,6,1
2023-06-19,H008,5,449.02,19,6,0,0
2023-06-20,H008,5,445.65,20,6,1,0
2023-06-21,H008,5,420.0,21,6,2,0
2023-06-22,H008,5,422.59,22,6,3,0
2023-06-23,H008,5,422.32,23,6,4,0
2023-06-24,H008,5,458.79,24,6,5,1
2023-06-25,H008,5,465.24,25,6,6,1
2023-06-26,H008,5,410.52,26,6,0,0
2023-06-27,H008,5,404.85,27,6,1,0
2023-06-28,H008,5,424.68,28,6,2,0
2023-06-29,H008,5,423.56,29,6,3,0
2023-06-30,H008,5,405.15,30,6,4,0
2023-07-01,H008,5,465.7,1,7,5,1
2023-07-02,H008,5,446.05,2,7,6,1
2023-07-03,H008,5,414.22,3,7,0,0
2023-07-04,H008,5,419.82,4,7,1,0
2023-07-05,H008,5,408.37,5,7,2,0
2023-07-06,H008,5,413.03,6,7,3,0
2023-07-07,H008,5,400.17,7,7,4,0
2023-07-08,H008,5,443.33,8,7,5,1
2023-07-09,H008,5,441.9,9,7,6,1
2023-07-10,H008,5,393.82,10,7,0,0
2023-07-11,H008,5,399.47,11,7,1,0
2023-07-12,H008,5,381.82,12,7,2,0
2023-07-13,H008,5,393.32,13,7,3,0
2023-07-14,H008,5,394.62,14,7,4,0
2023-07-15,H008,5,433.47,15,7,5,1
2023-07-16,H008,5,432.36,16,7,6,1
2023-07-17,H008,5,393.78,17,7,0,0
2023-07-18,H008,5,399.11,18,7,1,0
2023-07-19,H008,5,402.7,19,7,2,0
2023-07-20,H008,5,383.26,20,7,3,0
2023-07-21,H008,5,375.48,21,7,4,0
2023-07-22,H008,5,415.15,22,7,5,1
2023-07-23,H008,5,420.57,23,7,6,1
2023-07-24,H008,5,382.31,24,7,0,0
2023-07-25,H008,5,376.18,25,7,1,0
2023-07-26,H008,5,368.76,26,7,2,0
2023-07-27,H008,5,377.75,27,7,3,0
2023-07-28,H008,5,384.31,28,7,4,0
2023-07-29,H008,5,426.3,29,7,5,1
2023-07-30,H008,5,411.29,30,7,6,1
2023-07-31,H008,5,373.97,31,7,0,0
2023-08-01,H008,5,366.76,1,8,1,0
2023-08-02,H008,5,376.46,2,8,2,0
2023-08-03,H008,5,365.63,3,8,3,0
2023-08-04,H008,5,381.67,4,8,4,0
2023-08-05,H008,5,389.74,5,8,5,1
2023-08-06,H008,5,405.76,6,8,6,1
2023-08-07,H008,5,375.43,7,8,0,0
2023-08-08,H008,5,373.05,8,8,1,0
2023-08-09,H008,5,402.2,9,8,2,0
2023-08-10,H008,5,373.14,10,8,3,0
2023-08-11,H008,5,355.96,11,8,4,0
2023-08-12,H008,5,402.66,12,8,5,1
2023-08-13,H008,5,381.49,13,8,6,1
2023-08-14,H008,5,364.33,14,8,0,0
2023-08-15,H008,5,354.43,15,8,1,0
2023-08-16,H008,5,374.55,16,8,2,0
2023-08-17,H008,5,356.12,17,8,3,0
2023-08-18,H008,5,360.48,18,8,4,0
2023-08-19,H008,5,389.54,19,8,5,1
2023-08-20,H008,5,417.16,20,8,6,1
2023-08-21,H008,5,355.62,21,8,0,0
2023-08-22,H008,5,380.7,22,8,1,0
2023-08-23,H008,5,367.72,23,8,2,0
2023-08-24,H008,5,363.0,24,8,3,0
2023-08-25,H008,5,360.92,25,8,4,0
2023-08-26,H008,5,396.09,26,8,5,1
2023-08-27,H008,5,367.48,27,8,6,1
2023-08-28,H008,5,351.08,28,8,0,0
2023-08-29,H008,5,363.92,29,8,1,0
2023-08-30,H008,5,352.55,30,8,2,0
2023-08-31,H008,5,335.66,31,8,3,0
2023-09-01,H008,5,351.29,1,9,4,0
2023-09-02,H008,5,406.92,2,9,5,1
2023-09-03,H008,5,400.82,3,9,6,1
2023-09-04,H008,5,349.49,4,9,0,0
2023-09-05,H008,5,361.12,5,9,1,0
2023-09-06,H008,5,344.8,6,9,2,0
2023-09-07,H008,5,328.26,7,9,3,0
2023-09-08,H008,5,337.15,8,9,4,0
2023-09-09,H008,5,401.32,9,9,5,1
2023-09-10,H008,5,378.8,10,9,6,1
2023-09-11,H008,5,344.02,11,9,0,0
2023-09-12,H008,5,342.95,12,9,1,0
2023-09-13,H008,5,369.03,13,9,2,0
2023-09-14,H008,5,365.34,14,9,3,0
2023-09-15,H008,5,372.12,15,9,4,0
2023-09-16,H008,5,377.79,16,9,5,1
2023-09-17,H008,5,382.92,17,9,6,1
2023-09-18,H008,5,326.42,18,9,0,0
2023-09-19,H008,5,362.09,19,9,1,0
2023-09-20,H008,5,330.12,20,9,2,0
2023-09-21,H008,5,346.52,21,9,3,0
2023-09-22,H008,5,330.56,22,9,4,0
2023-09-23,H008,5,370.85,23,9,5,1
2023-09-24,H008,5,367.7,24,9,6,1
2023-09-25,H008,5,335.98,25,9,0,0
2023-09-26,H008,5,336.7,26,9,1,0
2023-09-27,H008,5,336.5,27,9,2,0
2023-09-28,H008,5,353.01,28,9,3,0
2023-09-29,H008,5,329.71,29,9,4,0
2023-09-30,H008,5,379.88,30,9,5,1
2023-10-01,H008,5,342.64,1,10,6,1
2023-10-02,H008,5,292.06,2,10,0,0
2023-10-03,H008,5,289.63,3,10,1,0
2023-10-04,H008,5,295.53,4,10,2,0
2023-10-05,H008,5,312.52,5,10,3,0
2023-10-06,H008,5,300.78,6,10,4,0
2023-10-07,H008,5,322.04,7,10,5,1
2023-10-08,H008,5,334.35,8,10,6,1
2023-10-09,H008,5,285.59,9,10,0,0
2023-10-10,H008,5,307.15,10,10,1,0
2023-10-11,H008,5,304.05,11,10,2,0
2023-10-12,H008,5,295.65,12,10,3,0
2023-10-13,H008,5,289.49,13,10,4,0
2023-10-14,H008,5,319.12,14,10,5,1
2023-10-15,H008,5,336.45,15,10,6,1
2023-10-16,H008,5,315.04,16,10,0,0
2023-10-17,H008,5,292.92,17,10,1,0
2023-10-18,H008,5,306.37,18,10,2,0
2023-10-19,H008,5,276.14,19,10,3,0
2023-10-20,H008,5,294.5,20,10,4,0
2023-10-21,H008,5,331.68,21,10,5,1
2023-10-22,H008,5,321.54,22,10,6,1
2023-10-23,H008,5,291.38,23,10,0,0
2023-10-24,H008,5,295.01,24,10,1,0
2023-10-25,H008,5,306.94,25,10,2,0
2023-10-26,H008,5,301.62,26,10,3,0
2023-10-27,H008,5,277.46,27,10,4,0
2023-10-28,H008,5,309.81,28,10,5,1
2023-10-29,H008,5,328.51,29,10,6,1
2023-10-30,H008,5,311.26,30,10,0,0
2023-10-31,H008,5,273.31,31,10,1,0
2023-11-01,H008,5,300.81,1,11,2,0
2023-11-02,H008,5,301.04,2,11,3,0
2023-11-03,H008,5,324.57,3,11,4,0
2023-11-04,H008,5,334.72,4,11,5,1
2023-11-05,H008,5,344.58,5,11,6,1
2023-11-06,H008,5,311.38,6,11,0,0
2023-11-07,H008,5,284.74,7,11,1,0
2023-11-08,H008,5,320.16,8,11,2,0
2023-11-09,H008,5,314.17,9,11,3,0
2023-11-10,H008,5,318.35,10,11,4,0
2023-11-11,H008,5,391.34,11,11,5,1
2023-11-12,H008,5,319.97,12,11,6,1
2023-11-13,H008,5,335.02,13,11,0,0
2023-11-14,H008,5,311.59,14,11,1,0
2023-11-15,H008,5,319.22,15,11,2,0
2023-11-16,H008,5,315.97,16,11,3,0
2023-11-17,H008,5,312.18,17,11,4,0
2023-11-18,H008,5,343.0,18,11,5,1
2023-11-19,H008,5,354.65,19,11,6,1
2023-11-20,H008,5,301.4,20,11,0,0
2023-11-21,H008,5,329.42,21,11,1,0
2023-11-22,H008,5,316.24,22,11,2,0
2023-11-23,H008,5,308.5,23,11,3,0
2023-11-24,H008,5,317.49,24,11,4,0
2023-11-25,H008,5,371.2,25,11,5,1
2023-11-26,H008,5,350.64,26,11,6,1
2023-11-27,H008,5,329.77,27,11,0,0
2023-11-28,H008,5,317.58,28,11,1,0
2023-11-29,H008,5,336.33,29,11,2,0
2023-11-30,H008,5,336.36,30,11,3,0
2023-12-01,H008,5,351.23,1,12,4,0
2023-12-02,H008,5,360.85,2,12,5,1
2023-12-03,H008,5,372.0,3,12,6,1
2023-12-04,H008,5,333.0,4,12,0,0
2023-12-05,H008,5,348.31,5,12,1,0
2023-12-06,H008,5,325.08,6,12,2,0
2023-12-07,H008,5,343.61,7,12,3,0
2023-12-08,H008,5,333.29,8,12,4,0
2023-12-09,H008,5,369.49,9,12,5,1
2023-12-10,H008,5,372.44,10,12,6,1
2023-12-11,H008,5,341.59,11,12,0,0
2023-12-12,H008,5,338.16,12,12,1,0
2023-12-13,H008,5,343.13,13,12,2,0
2023-12-14,H008,5,360.49,14,12,3,0
2023-12-15,H008,5,354.38,15,12,4,0
2023-12-16,H008,5,388.36,16,12,5,1
2023-12-17,H008,5,373.58,17,12,6,1
2023-12-18,H008,5,334.93,18,12,0,0
2023-12-19,H008,5,358.09,19,12,1,0
