date,household_id,household_size,water_liters
2023-07-30,H010,3,251.56
2023-07-31,H010,3,258.28
2023-08-01,H010,3,221.69
2023-08-02,H010,3,239.4
2023-08-03,H010,3,269.92
2023-08-04,H010,3,242.78
2023-08-05,H010,3,259.99
2023-08-06,H010,3,271.05
2023-08-07,H010,3,272.79
2023-08-08,H010,3,225.41
2023-08-09,H010,3,234.2
2023-08-10,H010,3,264.22
2023-08-11,H010,3,267.99
2023-08-12,H010,3,268.42
2023-08-13,H010,3,254.19
2023-08-14,H010,3,269.22
2023-08-15,H010,3,262.68
2023-08-16,H010,3,251.17
2023-08-17,H010,3,232.77
2023-08-18,H010,3,241.43
2023-08-19,H010,3,263.76
2023-08-20,H010,3,269.12
2023-08-21,H010,3,257.99
2023-08-22,H010,3,250.67
2023-08-23,H010,3,226.73
2023-08-24,H010,3,255.73
2023-08-25,H010,3,242.54
2023-08-26,H010,3,270.44
2023-08-27,H010,3,279.34
2023-08-28,H010,3,224.21
2023-08-29,H010,3,236.72
2023-08-30,H010,3,230.4
2023-08-31,H010,3,217.59
2023-09-01,H010,3,240.2
2023-09-02,H010,3,289.4
2023-09-03,H010,3,236.81
2023-09-04,H010,3,234.64
2023-09-05,H010,3,242.4
2023-09-06,H010,3,235.88
2023-09-07,H010,3,232.76
2023-09-08,H010,3,218.24
2023-09-09,H010,3,259.71
2023-09-10,H010,3,247.55
2023-09-11,H010,3,206.78
2023-09-12,H010,3,247.16
2023-09-13,H010,3,244.1
2023-09-14,H010,3,233.01
2023-09-15,H010,3,234.93
2023-09-16,H010,3,268.09
2023-09-17,H010,3,257.7
2023-09-18,H010,3,242.51
2023-09-19,H010,3,227.94
2023-09-20,H010,3,247.11
2023-09-21,H010,3,235.09
2023-09-22,H010,3,233.45
2023-09-23,H010,3,238.89
2023-09-24,H010,3,257.47
2023-09-25,H010,3,220.87
2023-09-26,H010,3,223.13
2023-09-27,H010,3,220.95
2023-09-28,H010,3,217.9
2023-09-29,H010,3,256.17
2023-09-30,H010,3,269.69
2023-10-01,H010,3,243.67
2023-10-02,H010,3,185.9
2023-10-03,H010,3,201.45
2023-10-04,H010,3,185.1
2023-10-05,H010,3,192.31
2023-10-06,H010,3,189.7
2023-10-07,H010,3,235.73
2023-10-08,H010,3,216.18
2023-10-09,H010,3,213.75
2023-10-10,H010,3,208.28
2023-10-11,H010,3,228.78
2023-10-12,H010,3,183.5
2023-10-13,H010,3,216.49
2023-10-14,H010,3,235.42
2023-10-15,H010,3,210.14
2023-10-16,H010,3,213.9
2023-10-17,H010,3,206.02
2023-10-18,H010,3,199.44
2023-10-19,H010,3,192.47
2023-10-20,H010,3,193.92
2023-10-21,H010,3,247.64
2023-10-22,H010,3,223.29
2023-10-23,H010,3,212.6
2023-10-24,H010,3,193.96
2023-10-25,H010,3,194.35
2023-10-26,H010,3,216.95
2023-10-27,H010,3,188.04
2023-10-28,H010,3,219.98
2023-10-29,H010,3,225.69
2023-10-30,H010,3,206.44
2023-10-31,H010,3,203.26
2023-11-01,H010,3,210.48
2023-11-02,H010,3,214.37
2023-11-03,H010,3,215.21
2023-11-04,H010,3,215.58
2023-11-05,H010,3,224.39
2023-11-06,H010,3,221.79
2023-11-07,H010,3,218.56
2023-11-08,H010,3,191.73
2023-11-09,H010,3,212.81
2023-11-10,H010,3,185.25
2023-11-11,H010,3,230.9
2023-11-12,H010,3,253.57
2023-11-13,H010,3,198.86
2023-11-14,H010,3,200.65
2023-11-15,H010,3,220.27
2023-11-16,H010,3,193.04
2023-11-17,H010,3,204.41
2023-11-18,H010,3,240.87
2023-11-19,H010,3,226.61
2023-11-20,H010,3,210.58
2023-11-21,H010,3,222.82
2023-11-22,H010,3,219.44
2023-11-23,H010,3,218.08
2023-11-24,H010,3,211.31
2023-11-25,H010,3,241.92
2023-11-26,H010,3,236.56
2023-11-27,H010,3,222.42
2023-11-28,H010,3,211.49
2023-11-29,H010,3,215.79
2023-11-30,H010,3,206.64
2023-12-01,H010,3,218.65
2023-12-02,H010,3,231.85
2023-12-03,H010,3,228.82
2023-12-04,H010,3,223.84
2023-12-05,H010,3,223.85
2023-12-06,H010,3,231.26
2023-12-07,H010,3,217.27
2023-12-08,H010,3,227.92
2023-12-09,H010,3,252.57
2023-12-10,H010,3,251.94
2023-12-11,H010,3,214.87
2023-12-12,H010,3,227.16
2023-12-13,H010,3,230.34
2023-12-14,H010,3,226.66
2023-12-15,H010,3,202.14
2023-12-16,H010,3,252.49
2023-12-17,H010,3,277.78
2023-12-18,H010,3,224.68
2023-12-19,H010,3,220.88
2023-12-20,H010,3,234.72
2023-12-21,H010,3,234.6
2023-12-22,H010,3,245.79
2023-12-23,H010,3,240.21
2023-12-24,H010,3,264.77
2023-12-25,H010,3,240.43
2023-12-26,H010,3,232.27
2023-12-27,H010,3,238.66
2023-12-28,H010,3,247.58
2023-12-29,H010,3,246.32
2023-12-30,H010,3,246.42
2023-12-31,H010,3,270.67
2023-01-01,H011,5,432.62
2023-01-02,H011,5,417.46
2023-01-03,H011,5,391.84
2023-01-04,H011,5,408.91
2023-01-05,H011,5,400.64
2023-01-06,H011,5,392.83
2023-01-07,H011,5,420.68
2023-01-08,H011,5,439.64
2023-01-09,H011,5,398.73
2023-01-10,H011,5,419.57
2023-01-11,H011,5,387.83
2023-01-12,H011,5,425.95
2023-01-13,H011,5,403.22
2023-01-14,H011,5,443.36
2023-01-15,H011,5,432.0
2023-01-16,H011,5,403.23
2023-01-17,H011,5,405.38
2023-01-18,H011,5,411.21
2023-01-19,H011,5,388.47
2023-01-20,H011,5,417.35
2023-01-21,H011,5,445.12
2023-01-22,H011,5,448.36
2023-01-23,H011,5,398.56
2023-01-24,H011,5,390.32
2023-01-25,H011,5,402.57
2023-01-26,H011,5,404.19
2023-01-27,H011,5,385.55
2023-01-28,H011,5,452.17
2023-01-29,H011,5,454.87
2023-01-30,H011,5,394.12
2023-01-31,H011,5,390.84
2023-02-01,H011,5,399.7
2023-02-02,H011,5,403.85
2023-02-03,H011,5,400.62
2023-02-04,H011,5,443.68
2023-02-05,H011,5,447.31
2023-02-06,H011,5,388.02
2023-02-07,H011,5,389.61
2023-02-08,H011,5,372.2
2023-02-09,H011,5,416.38
2023-02-10,H011,5,405.46
2023-02-11,H011,5,458.6
2023-02-12,H011,5,432.59
2023-02-13,H011,5,406.16
2023-02-14,H011,5,408.64
2023-02-15,H011,5,399.51
2023-02-16,H011,5,387.79
2023-02-17,H011,5,427.57
2023-02-18,H011,5,464.27
2023-02-19,H011,5,443.08
2023-02-20,H011,5,413.27
2023-02-21,H011,5,401.49
2023-02-22,H011,5,395.53
2023-02-23,H011,5,429.56
2023-02-24,H011,5,387.93
2023-02-25,H011,5,445.32
2023-02-26,H011,5,449.92
2023-02-27,H011,5,428.06
2023-02-28,H011,5,419.14
2023-03-01,H011,5,388.46
2023-03-02,H011,5,408.63
2023-03-03,H011,5,409.04
2023-03-04,H011,5,447.07
2023-03-05,H011,5,457.38
2023-03-06,H011,5,392.25
2023-03-07,H011,5,404.37
2023-03-08,H011,5,415.13
2023-03-09,H011,5,417.64
2023-03-10,H011,5,411.38
2023-03-11,H011,5,447.19
2023-03-12,H011,5,449.32
2023-03-13,H011,5,418.75
2023-03-14,H011,5,410.36
2023-03-15,H011,5,397.53
2023-03-16,H011,5,395.3
2023-03-17,H011,5,392.3
2023-03-18,H011,5,468.74
2023-03-19,H011,5,461.03
2023-03-20,H011,5,409.09
2023-03-21,H011,5,404.97
2023-03-22,H011,5,403.58
2023-03-23,H011,5,423.63
2023-03-24,H011,5,433.41
2023-03-25,H011,5,444.38
2023-03-26,H011,5,465.34
2023-03-27,H011,5,410.98
2023-03-28,H011,5,408.12
2023-03-29,H011,5,428.73
2023-03-30,H011,5,410.57
2023-03-31,H011,5,414.26
2023-04-01,H011,5,454.76
2023-04-02,H011,5,432.27
2023-04-03,H011,5,414.16
2023-04-04,H011,5,403.94
2023-04-05,H011,5,393.62
2023-04-06,H011,5,404.45
2023-04-07,H011,5,404.33
2023-04-08,H011,5,464.02
2023-04-09,H011,5,438.86
2023-04-10,H011,5,401.05
2023-04-11,H011,5,413.31
2023-04-12,H011,5,394.53
2023-04-13,H011,5,402.48
2023-04-14,H011,5,390.36
2023-04-15,H011,5,462.34
2023-04-16,H011,5,447.62
2023-04-17,H011,5,409.95
2023-04-18,H011,5,421.06
2023-04-19,H011,5,401.32
2023-04-20,H011,5,406.17
2023-04-21,H011,5,397.15
2023-04-22,H011,5,438.0
2023-04-23,H011,5,439.55
2023-04-24,H011,5,403.63
2023-04-25,H011,5,404.82
2023-04-26,H011,5,412.79
2023-04-27,H011,5,398.52
2023-04-28,H011,5,412.93
2023-04-29,H011,5,455.69
2023-04-30,H011,5,444.12
2023-05-01,H011,5,460.38
2023-05-02,H011,5,470.9
2023-05-03,H011,5,467.29
2023-05-04,H011,5,472.21
2023-05-05,H011,5,488.23
2023-05-06,H011,5,516.97
2023-05-07,H011,5,508.29
2023-05-08,H011,5,458.18
2023-05-09,H011,5,458.46
2023-05-10,H011,5,450.95
2023-05-11,H011,5,479.5
2023-05-12,H011,5,441.32
2023-05-13,H011,5,520.56
2023-05-14,H011,5,504.07
2023-05-15,H011,5,461.36
2023-05-16,H011,5,456.52
2023-05-17,H011,5,484.43
2023-05-18,H011,5,467.06
2023-05-19,H011,5,476.12
2023-05-20,H011,5,528.66
2023-05-21,H011,5,514.76
2023-05-22,H011,5,451.6
2023-05-23,H011,5,463.07
2023-05-24,H011,5,456.57
2023-05-25,H011,5,459.19
2023-05-26,H011,5,463.85
2023-05-27,H011,5,509.6
2023-05-28,H011,5,515.88
2023-05-29,H011,5,470.92
2023-05-30,H011,5,462.36
2023-05-31,H011,5,468.55
2023-06-01,H011,5,456.85
2023-06-02,H011,5,478.96
2023-06-03,H011,5,502.42
2023-06-04,H011,5,523.27
2023-06-05,H011,5,444.65
2023-06-06,H011,5,457.53
2023-06-07,H011,5,457.84
2023-06-08,H011,5,464.88
2023-06-09,H011,5,471.59
2023-06-10,H011,5,492.07
2023-06-11,H011,5,493.45
2023-06-12,H011,5,443.57
2023-06-13,H011,5,475.94
2023-06-14,H011,5,463.38
2023-06-15,H011,5,446.5
2023-06-16,H011,5,453.9
2023-06-17,H011,5,519.0
2023-06-18,H011,5,501.15
2023-06-19,H011,5,454.28
2023-06-20,H011,5,448.65
2023-06-21,H011,5,445.43
2023-06-22,H011,5,471.63
2023-06-23,H011,5,477.21
2023-06-24,H011,5,490.68
2023-06-25,H011,5,519.03
2023-06-26,H011,5,450.37
2023-06-27,H011,5,462.31
2023-06-28,H011,5,472.53
2023-06-29,H011,5,453.56
2023-06-30,H011,5,451.06
2023-07-01,H011,5,509.77
2023-07-02,H011,5,486.5
2023-07-03,H011,5,467.84
2023-07-04,H011,5,455.48
2023-07-05,H011,5,446.53
2023-07-06,H011,5,445.91
2023-07-07,H011,5,436.25
2023-07-08,H011,5,491.37
2023-07-09,H011,5,494.3
2023-07-10,H011,5,439.21
2023-07-11,H011,5,451.09
2023-07-12,H011,5,457.01
2023-07-13,H011,5,448.47
2023-07-14,H011,5,458.69
2023-07-15,H011,5,485.8
2023-07-16,H011,5,507.2
2023-07-17,H011,5,451.31
2023-07-18,H011,5,468.09
2023-07-19,H011,5,478.23
2023-07-20,H011,5,443.32
2023-07-21,H011,5,443.53
2023-07-22,H011,5,490.27
2023-07-23,H011,5,500.06
2023-07-24,H011,5,463.73
2023-07-25,H011,5,439.7
2023-07-26,H011,5,451.83
2023-07-27,H011,5,445.35
2023-07-28,H011,5,454.12
2023-07-29,H011,5,509.18
2023-07-30,H011,5,487.89
2023-07-31,H011,5,425.85
2023-08-01,H011,5,454.55
2023-08-02,H011,5,435.36
2023-08-03,H011,5,443.38
2023-08-04,H011,5,454.28
2023-08-05,H011,5,492.61
2023-08-06,H011,5,487.54
2023-08-07,H011,5,437.17
2023-08-08,H011,5,409.04
2023-08-09,H011,5,451.97
2023-08-10,H011,5,440.32
2023-08-11,H011,5,461.28
2023-08-12,H011,5,491.95
2023-08-13,H011,5,480.43
2023-08-14,H011,5,455.23
2023-08-15,H011,5,456.02
2023-08-16,H011,5,439.36
2023-08-17,H011,5,456.1
2023-08-18,H011,5,434.9
2023-08-19,H011,5,487.41
2023-08-20,H011,5,492.12
2023-08-21,H011,5,450.37
2023-08-22,H011,5,448.21
2023-08-23,H011,5,436.57
2023-08-24,H011,5,453.5
2023-08-25,H011,5,438.7
2023-08-26,H011,5,477.19
2023-08-27,H011,5,477.17
2023-08-28,H011,5,462.95
2023-08-29,H011,5,430.6
2023-08-30,H011,5,454.84
2023-08-31,H011,5,425.56
2023-09-01,H011,5,444.89
2023-09-02,H011,5,486.34
2023-09-03,H011,5,502.07
2023-09-04,H011,5,430.75
2023-09-05,H011,5,427.3
2023-09-06,H011,5,436.94
2023-09-07,H011,5,458.2
2023-09-08,H011,5,427.49
2023-09-09,H011,5,450.72
2023-09-10,H011,5,482.38
2023-09-11,H011,5,449.16
2023-09-12,H011,5,425.51
2023-09-13,H011,5,447.75
2023-09-14,H011,5,425.06
2023-09-15,H011,5,435.64
2023-09-16,H011,5,490.09
2023-09-17,H011,5,466.72
2023-09-18,H011,5,439.36
2023-09-19,H011,5,451.69
2023-09-20,H011,5,442.74
2023-09-21,H011,5,428.36
2023-09-22,H011,5,455.18
2023-09-23,H011,5,488.5
2023-09-24,H011,5,458.23
2023-09-25,H011,5,447.21
2023-09-26,H011,5,429.96
2023-09-27,H011,5,439.15
2023-09-28,H011,5,448.87
2023-09-29,H011,5,430.17
2023-09-30,H011,5,460.68
2023-10-01,H011,5,435.83
2023-10-02,H011,5,393.76
2023-10-03,H011,5,378.75
2023-10-04,H011,5,390.05
2023-10-05,H011,5,375.39
2023-10-06,H011,5,381.01
2023-10-07,H011,5,416.13
2023-10-08,H011,5,413.95
2023-10-09,H011,5,384.25
2023-10-10,H011,5,365.48
2023-10-11,H011,5,377.01
2023-10-12,H011,5,383.85
2023-10-13,H011,5,402.18
2023-10-14,H011,5,404.19
2023-10-15,H011,5,424.52
2023-10-16,H011,5,387.88
2023-10-17,H011,5,357.87
2023-10-18,H011,5,385.39
2023-10-19,H011,5,391.11
2023-10-20,H011,5,387.69
2023-10-21,H011,5,417.78
2023-10-22,H011,5,422.89
2023-10-23,H011,5,382.94
2023-10-24,H011,5,360.73
2023-10-25,H011,5,383.43
2023-10-26,H011,5,376.82
2023-10-27,H011,5,372.88
2023-10-28,H011,5,449.42
2023-10-29,H011,5,434.77
2023-10-30,H011,5,367.9
2023-10-31,H011,5,385.99
2023-11-01,H011,5,399.47
2023-11-02,H011,5,364.15
2023-11-03,H011,5,383.17
2023-11-04,H011,5,422.12
2023-11-05,H011,5,405.51
2023-11-06,H011,5,387.25
2023-11-07,H011,5,396.25
2023-11-08,H011,5,401.11
2023-11-09,H011,5,380.19
2023-11-10,H011,5,413.37
2023-11-11,H011,5,397.18
2023-11-12,H011,5,426.34
2023-11-13,H011,5,366.93
2023-11-14,H011,5,385.14
2023-11-15,H011,5,377.98
2023-11-16,H011,5,390.51
2023-11-17,H011,5,383.1
2023-11-18,H011,5,413.39
2023-11-19,H011,5,414.39
2023-11-20,H011,5,408.41
2023-11-21,H011,5,390.74
2023-11-22,H011,5,365.2
2023-11-23,H011,5,392.45
2023-11-24,H011,5,383.71
2023-11-25,H011,5,424.95
2023-11-26,H011,5,434.97
2023-11-27,H011,5,400.9
2023-11-28,H011,5,376.62
2023-11-29,H011,5,386.8
2023-11-30,H011,5,380.83
2023-12-01,H011,5,394.77
2023-12-02,H011,5,423.84
2023-12-03,H011,5,427.24
2023-12-04,H011,5,385.07
2023-12-05,H011,5,387.28
2023-12-06,H011,5,409.25
2023-12-07,H011,5,417.73
2023-12-08,H011,5,393.81
2023-12-09,H011,5,427.28
2023-12-10,H011,5,409.61
2023-12-11,H011,5,380.9
2023-12-12,H011,5,388.76
2023-12-13,H011,5,381.95
2023-12-14,H011,5,383.47
2023-12-15,H011,5,409.95
2023-12-16,H011,5,430.77
2023-12-17,H011,5,432.13
2023-12-18,H011,5,383.72
2023-12-19,H011,5,406.21
2023-12-20,H011,5,389.79
2023-12-21,H011,5,386.35
2023-12-22,H011,5,373.89
2023-12-23,H011,5,431.7
2023-12-24,H011,5,426.1
2023-12-25,H011,5,413.87
2023-12-26,H011,5,416.04
2023-12-27,H011,5,379.36
2023-12-28,H011,5,380.98
2023-12-29,H011,5,391.4
2023-12-30,H011,5,424.69
2023-12-31,H011,5,437.38
2023-01-01,H012,2,182.7
2023-01-02,H012,2,148.1
2023-01-03,H012,2,172.08
2023-01-04,H012,2,185.15
2023-01-05,H012,2,171.83
2023-01-06,H012,2,157.78
2023-01-07,H012,2,201.13
2023-01-08,H012,2,181.66
2023-01-09,H012,2,162.69
2023-01-10,H012,2,161.54
2023-01-11,H012,2,170.92
2023-01-12,H012,2,175.86
2023-01-13,H012,2,158.79
2023-01-14,H012,2,179.05
2023-01-15,H012,2,183.87
2023-01-16,H012,2,163.63
2023-01-17,H012,2,175.88
2023-01-18,H012,2,180.12
2023-01-19,H012,2,178.82
2023-01-20,H012,2,179.19
2023-01-21,H012,2,214.56
2023-01-22,H012,2,199.97
2023-01-23,H012,2,186.92
2023-01-24,H012,2,172.87
2023-01-25,H012,2,189.51
2023-01-26,H012,2,172.97
2023-01-27,H012,2,183.78
2023-01-28,H012,2,180.63
2023-01-29,H012,2,199.44
2023-01-30,H012,2,168.11
2023-01-31,H012,2,191.37
2023-02-01,H012,2,190.96
2023-02-02,H012,2,175.16
2023-02-03,H012,2,205.66
2023-02-04,H012,2,196.08
2023-02-05,H012,2,180.5
2023-02-06,H012,2,172.62
2023-02-07,H012,2,169.73
2023-02-08,H012,2,187.11
2023-02-09,H012,2,168.01
2023-02-10,H012,2,176.65
2023-02-11,H012,2,205.51
2023-02-12,H012,2,203.7
2023-02-13,H012,2,183.79
2023-02-14,H012,2,185.72
2023-02-15,H012,2,180.02
2023-02-16,H012,2,165.48
2023-02-17,H012,2,180.21
2023-02-18,H012,2,209.36
2023-02-19,H012,2,202.36
2023-02-20,H012,2,190.39
2023-02-21,H012,2,178.89
2023-02-22,H012,2,198.09
2023-02-23,H012,2,155.7
2023-02-24,H012,2,188.29
2023-02-25,H012,2,221.67
2023-02-26,H012,2,223.69
2023-02-27,H012,2,184.43
2023-02-28,H012,2,171.5
2023-03-01,H012,2,204.0
2023-03-02,H012,2,187.17
2023-03-03,H012,2,186.06
2023-03-04,H012,2,196.24
2023-03-05,H012,2,192.14
2023-03-06,H012,2,195.24
2023-03-07,H012,2,196.67
2023-03-08,H012,2,191.2
2023-03-09,H012,2,179.76
2023-03-10,H012,2,176.29
2023-03-11,H012,2,190.94
2023-03-12,H012,2,201.54
2023-03-13,H012,2,177.38
2023-03-14,H012,2,169.06
2023-03-15,H012,2,197.5
2023-03-16,H012,2,173.96
2023-03-17,H012,2,201.69
2023-03-18,H012,2,213.7
2023-03-19,H012,2,212.6
2023-03-20,H012,2,210.13
2023-03-21,H012,2,174.79
2023-03-22,H012,2,200.77
2023-03-23,H012,2,186.77
2023-03-24,H012,2,221.25
2023-03-25,H012,2,204.92
2023-03-26,H012,2,203.03
2023-03-27,H012,2,195.63
2023-03-28,H012,2,188.05
2023-03-29,H012,2,181.48
2023-03-30,H012,2,178.96
2023-03-31,H012,2,208.11
2023-04-01,H012,2,195.71
2023-04-02,H012,2,212.35
2023-04-03,H012,2,203.28
2023-04-04,H012,2,203.84
2023-04-05,H012,2,183.35
2023-04-06,H012,2,188.07
2023-04-07,H012,2,185.71
2023-04-08,H012,2,191.1
2023-04-09,H012,2,215.92
2023-04-10,H012,2,190.83
2023-04-11,H012,2,207.6
2023-04-12,H012,2,180.37
2023-04-13,H012,2,203.24
2023-04-14,H012,2,204.01
2023-04-15,H012,2,209.59
2023-04-16,H012,2,182.87
2023-04-17,H012,2,183.68
2023-04-18,H012,2,211.16
2023-04-19,H012,2,193.19
2023-04-20,H012,2,197.83
2023-04-21,H012,2,188.32
2023-04-22,H012,2,205.51
2023-04-23,H012,2,185.64
2023-04-24,H012,2,198.54
2023-04-25,H012,2,201.81
2023-04-26,H012,2,177.3
2023-04-27,H012,2,186.41
2023-04-28,H012,2,184.63
2023-04-29,H012,2,212.09
2023-04-30,H012,2,200.33
2023-05-01,H012,2,227.24
2023-05-02,H012,2,216.71
2023-05-03,H012,2,185.04
2023-05-04,H012,2,220.72
2023-05-05,H012,2,227.14
2023-05-06,H012,2,222.62
2023-05-07,H012,2,241.08
2023-05-08,H012,2,236.42
2023-05-09,H012,2,215.55
2023-05-10,H012,2,227.65
2023-05-11,H012,2,208.38
2023-05-12,H012,2,213.2
2023-05-13,H012,2,232.0
2023-05-14,H012,2,229.5
2023-05-15,H012,2,210.8
2023-05-16,H012,2,192.71
2023-05-17,H012,2,208.01
2023-05-18,H012,2,227.74
2023-05-19,H012,2,199.81
2023-05-20,H012,2,219.38
2023-05-21,H012,2,232.56
2023-05-22,H012,2,211.76
2023-05-23,H012,2,214.63
2023-05-24,H012,2,208.41
2023-05-25,H012,2,210.3
2023-05-26,H012,2,204.89
2023-05-27,H012,2,214.32
2023-05-28,H012,2,228.39
2023-05-29,H012,2,216.75
2023-05-30,H012,2,213.88
2023-05-31,H012,2,186.41
2023-06-01,H012,2,210.0
2023-06-02,H012,2,195.89
2023-06-03,H012,2,243.57
2023-06-04,H012,2,230.36
2023-06-05,H012,2,216.24
2023-06-06,H012,2,205.36
2023-06-07,H012,2,203.93
2023-06-08,H012,2,222.28
2023-06-09,H012,2,215.62
2023-06-10,H012,2,225.32
2023-06-11,H012,2,221.08
2023-06-12,H012,2,182.27
2023-06-13,H012,2,206.25
2023-06-14,H012,2,200.44
2023-06-15,H012,2,208.2
2023-06-16,H012,2,211.44
2023-06-17,H012,2,235.61
2023-06-18,H012,2,224.4
2023-06-19,H012,2,187.36
2023-06-20,H012,2,173.71
2023-06-21,H012,2,189.19
2023-06-22,H012,2,214.67
2023-06-23,H012,2,220.14
2023-06-24,H012,2,214.77
2023-06-25,H012,2,199.63
2023-06-26,H012,2,189.22
2023-06-27,H012,2,210.23
2023-06-28,H012,2,189.06
2023-06-29,H012,2,202.8
2023-06-30,H012,2,197.34
2023-07-01,H012,2,222.9
2023-07-02,H012,2,235.73
2023-07-03,H012,2,201.12
2023-07-04,H012,2,195.39
2023-07-05,H012,2,216.34
2023-07-06,H012,2,196.98
2023-07-07,H012,2,182.85
2023-07-08,H012,2,219.38
2023-07-09,H012,2,216.04
2023-07-10,H012,2,187.41
2023-07-11,H012,2,184.47
2023-07-12,H012,2,186.69
2023-07-13,H012,2,183.47
2023-07-14,H012,2,186.25
2023-07-15,H012,2,197.82
2023-07-16,H012,2,212.12
2023-07-17,H012,2,191.95
2023-07-18,H012,2,191.95
2023-07-19,H012,2,186.65
2023-07-20,H012,2,184.87
2023-07-21,H012,2,203.9
2023-07-22,H012,2,205.63
2023-07-23,H012,2,219.55
2023-07-24,H012,2,173.46
2023-07-25,H012,2,192.1
2023-07-26,H012,2,175.82
2023-07-27,H012,2,177.58
2023-07-28,H012,2,178.93
2023-07-29,H012,2,196.15
2023-07-30,H012,2,195.8
2023-07-31,H012,2,197.36
2023-08-01,H012,2,182.93
2023-08-02,H012,2,184.72
2023-08-03,H012,2,176.18
2023-08-04,H012,2,191.59
2023-08-05,H012,2,203.31
2023-08-06,H012,2,194.96
2023-08-07,H012,2,161.25
2023-08-08,H012,2,182.52
2023-08-09,H012,2,186.5
2023-08-10,H012,2,167.51
2023-08-11,H012,2,175.39
2023-08-12,H012,2,202.92
2023-08-13,H012,2,177.27
2023-08-14,H012,2,170.2
2023-08-15,H012,2,182.2
2023-08-16,H012,2,190.63
2023-08-17,H012,2,203.31
2023-08-18,H012,2,200.29
2023-08-19,H012,2,195.87
2023-08-20,H012,2,188.03
2023-08-21,H012,2,187.02
2023-08-22,H012,2,169.15
2023-08-23,H012,2,166.26
2023-08-24,H012,2,171.49
2023-08-25,H012,2,169.73
2023-08-26,H012,2,197.07
2023-08-27,H012,2,184.62
2023-08-28,H012,2,175.2
2023-08-29,H012,2,193.09
2023-08-30,H012,2,175.19
2023-08-31,H012,2,191.71
2023-09-01,H012,2,187.72
2023-09-02,H012,2,197.51
2023-09-03,H012,2,185.94
2023-09-04,H012,2,185.19
2023-09-05,H012,2,169.52
2023-09-06,H012,2,172.32
2023-09-07,H012,2,176.14
2023-09-08,H012,2,171.94
2023-09-09,H012,2,180.39
2023-09-10,H012,2,170.54
2023-09-11,H012,2,183.07
2023-09-12,H012,2,178.26
2023-09-13,H012,2,150.64
2023-09-14,H012,2,162.2
2023-09-15,H012,2,173.2
2023-09-16,H012,2,193.34
2023-09-17,H012,2,169.7
2023-09-18,H012,2,169.67
2023-09-19,H012,2,177.13
2023-09-20,H012,2,166.35
2023-09-21,H012,2,173.57
2023-09-22,H012,2,164.58
2023-09-23,H012,2,198.32
2023-09-24,H012,2,177.76
2023-09-25,H012,2,156.57
2023-09-26,H012,2,170.58
2023-09-27,H012,2,153.0
2023-09-28,H012,2,144.92
2023-09-29,H012,2,183.17
2023-09-30,H012,2,175.36
2023-10-01,H012,2,146.75
2023-10-02,H012,2,138.22
2023-10-03,H012,2,137.69
2023-10-04,H012,2,146.29
2023-10-05,H012,2,134.89
2023-10-06,H012,2,154.02
2023-10-07,H012,2,170.64
2023-10-08,H012,2,147.64
2023-10-09,H012,2,140.76
2023-10-10,H012,2,141.95
2023-10-11,H012,2,146.31
2023-10-12,H012,2,161.35
2023-10-13,H012,2,162.11
2023-10-14,H012,2,193.35
2023-10-15,H012,2,136.22
2023-10-16,H012,2,137.6
2023-10-17,H012,2,170.56
2023-10-18,H012,2,127.28
2023-10-19,H012,2,170.5
2023-10-20,H012,2,150.89
2023-10-21,H012,2,166.37
2023-10-22,H012,2,148.95
2023-10-23,H012,2,144.09
2023-10-24,H012,2,170.61
2023-10-25,H012,2,149.22
2023-10-26,H012,2,144.61
2023-10-27,H012,2,154.97
2023-10-28,H012,2,162.98
2023-10-29,H012,2,169.62
2023-10-30,H012,2,140.41
2023-10-31,H012,2,149.86
2023-11-01,H012,2,143.28
2023-11-02,H012,2,129.51
2023-11-03,H012,2,157.14
2023-11-04,H012,2,151.91
2023-11-05,H012,2,164.97
2023-11-06,H012,2,163.09
2023-11-07,H012,2,134.22
2023-11-08,H012,2,159.67
2023-11-09,H012,2,149.05
2023-11-10,H012,2,141.28
2023-11-11,H012,2,192.7
2023-11-12,H012,2,168.68
2023-11-13,H012,2,146.78
2023-11-14,H012,2,144.49
2023-11-15,H012,2,164.68
2023-11-16,H012,2,147.02
2023-11-17,H012,2,163.71
2023-11-18,H012,2,170.36
2023-11-19,H012,2,184.09
2023-11-20,H012,2,142.94
2023-11-21,H012,2,144.9
2023-11-22,H012,2,152.65
2023-11-23,H012,2,153.93
2023-11-24,H012,2,152.35
2023-11-25,H012,2,204.17
2023-11-26,H012,2,197.68
2023-11-27,H012,2,161.09
2023-11-28,H012,2,162.82
2023-11-29,H012,2,155.29
2023-11-30,H012,2,145.84
2023-12-01,H012,2,156.57
2023-12-02,H012,2,184.24
2023-12-03,H012,2,191.01
2023-12-04,H012,2,171.67
2023-12-05,H012,2,141.94
2023-12-06,H012,2,156.92
2023-12-07,H012,2,143.1
2023-12-08,H012,2,175.09
2023-12-09,H012,2,172.59
2023-12-10,H012,2,177.35
2023-12-11,H012,2,167.85
2023-12-12,H012,2,195.63
2023-12-13,H012,2,166.0
2023-12-14,H012,2,160.27
2023-12-15,H012,2,148.59
2023-12-16,H012,2,197.73
2023-12-17,H012,2,178.44
2023-12-18,H012,2,184.44
2023-12-19,H012,2,178.18
2023-12-20,H012,2,159.72
